Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
12449,NY,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,38,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12450,PA,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,44,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12451,RI,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,35,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12452,VT,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,48,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12453,VA,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,97,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12454,CT,Regional Transportation and Climate Initiative (TCI),"Connecticut, Delaware, District of Columbia (D.C.), Maine, Maryland,
Massachusetts, New Hampshire, New Jersey, New York, Pennsylvania, Rhode
Island, Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,65,Laws and Regulations,"",,,2021-09-13 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-09-13
12455,DE,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,38,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12456,DC,Regional Transportation and Climate Initiative (TCI),"Delaware, District of Columbia (D.C.), Maine, Maryland, Massachusetts,
New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island,
Vermont, and Virginia signed a [Declaration of
Intent](https://www.transportationandclimate.org/sites/default/files/TCI-declaration.pdf)
to create the TCI, a regional initiative to improve transportation,
develop a clean energy economy, and reduce carbon emissions and air
pollutants from the transportation sector. The signatory states and D.C.
agree to explore and develop policies and programs that result in
greater energy efficiency of regional transportation systems and reduce
emissions. Additionally, states support the deployment of clean vehicles
and fueling infrastructure, such as electric vehicle supply equipment,
to maximize the economic opportunities and emissions reductions. For
more information, see the
[TCI](https://www.transportationandclimate.org/) website.
",,,false,31,Laws and Regulations,"",,,2021-11-19 00:00:00 UTC,,"",ELEC|PHEV,"",AIRQEMISSIONS|CCEINIT,GOV|OTHER,"",archived,2021-11-19
12482,NV,Electric School Bus Incentive - Nevada Energy (NV Energy),"NV Energy offers public school customers rebates of up to 75% of
expected costs for the purchase of electric school buses and electric
vehicle (EV). Eligible EV charging stations include Level 2 and direct
current fast charging (DCFC) stations. Rebates are awarded on a
first-come, first-served basis. For more information, including
application requirements and materials, see the NV Energy [Electric
School Bus
Incentives](https://www.nvenergy.com/cleanenergy/electric-vehicles/school-buses)
website.
",,,false,12,Utility / Private Incentives,"",2020-09-10 17:11:23 UTC,,2023-08-31 00:00:00 UTC,,"",ELEC,RBATE,"",STATION|OTHER,https://www.leg.state.nv.us/|https://www.leg.state.nv.us/,archived,2023-08-31
12483,MO,Electric Vehicle Supply Equipment (EVSE) Highway Corridor Incentives - Ameren Missouri,"Ameren Missouri offers non-residential customers incentives to install
EVSE along highway corridors. Eligible sites must have two direct
current (DC) fast EVSE and two Level 2 EVSE. Each site is eligible for
incentives up to \$240,000, and sites with planned DC fast EVSE with a
capacity of 100 kilowatts or greater are eligible for incentives up to
\$360,000. Applications for incentives will be accepted until December
31, 2023, or until funding is exhausted, whichever is earlier.

Additional terms and conditions apply for each incentive program. For
more information, including funding availability, see the Ameren
Missouri [Electric Vehicles
Website](https://www.ameren.com/missouri/company/environment-and-sustainability/electric-vehicles).
",2019-10-27 00:00:00 UTC,,false,28,Utility / Private Incentives,"",2020-09-10 19:51:07 UTC,,2020-11-02 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION,"",archived,2020-11-02
12487,OH,Electric Vehicle Supply Equipment (EVSE) Grants,"The Ohio Environmental Protection Agency (EPA) provides grants for the
purchase and installation of Level 2 EVSE in 26 priority counties.
Project funding is available in the following amounts:

::: {align=""center""}
  Project Type                                  Grant Amount
  --------------------------------------------- ---------------------------------------
  Single port EVSE on government property       \$7,500; up to 100% of project costs
  Dual port EVSE on government property         \$15,500; up to 100% of project costs
  Single port EVSE on non-government property   \$7,500; up to 80% of project costs
  Dual port EVSE on non-government property     \$15,500; up to 80% of project costs
:::

This grant program is funded by Ohio's portion of the Volkswagen
Environmental Mitigation Trust. Additional terms and conditions apply.
For more information, including application periods, see the Ohio EPA
website.
",,,false,15,State Incentives,"",2020-11-12 16:56:58 UTC,,2020-11-12 00:00:00 UTC,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV,"",archived,2020-11-12
12491,PA,Residential Plug-in Electric Vehicle (PEV) Rebate – Duquesne Light Company (DLC),"DLC offers residential customers a rebate at the point-of-sale for the
purchase of a new, pre-owned, or leased PEV from select dealerships. New
all-electric vehicles may qualify for a rebate of up to \$2,000 and new
plug-in hybrid electric vehicles may qualify for a rebate up to \$1,000.
Pre-owned or leased PEVs are eligible for a \$1,000 rebate. For more
information, including eligibility criteria, see the DLC [Electric
Vehicle Rebate](https://ev.duquesnelight.com/incentives/) website.
",,,false,40,Utility / Private Incentives,"",2020-11-11 14:50:51 UTC,,2021-12-01 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,"",archived,2021-12-01
12498,CA,Electric Vehicle (EV) Charging Station Rebate – San Joaquin County,"The San Joaquin Valley Incentive Project, funded by the California
Energy Commission as part of the California Electric Vehicle
Infrastructure Project (CALeVIP), offers rebates in the following
amounts for installations at new, replacement, or make-ready sites:

  Project Type                                           Maximum Rebate - in disadvantaged communities (DACs)                   Maximum Rebate - outside DACs
  ------------------------------------------------------ ---------------------------------------------------------------------- ----------------------------------------------------------------------
  Direct Current Fast Charging (DCFC) Charging Station   Up to \$80,000 per EV charging station or 80% of total project costs   Up to \$70,000 per EV charging station or 75% of total project costs
  Level 2 EV Charging Station                            \$4,000 per port                                                       \$3,500 per port
  Level 2 EV Charging Station (multi-unit dwelling)      \$5,000 per port                                                       \$4,500 per port

Rebates are available on a first-come, first-served basis, and
applicants must reserve rebates prior to purchasing and installing EV
charging stations. Eligible applicants include businesses, nonprofit
organizations, California Native American Tribes listed with the Native
American Heritage Commission, or government entities. Qualifying
installation sites must be located in Fresno, Kern, or San Joaquin
County. DCFC station installations must be publicly accessible 24 hours
a day. Additional site requirements apply. For more information,
including funding availability, see the [San Joaquin Valley Incentive
Project](https://calevip.org/incentive-project/san-joaquin-valley)
website.
",,,false,66,State Incentives,"",2020-11-13 13:41:23 UTC,,2023-11-14 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",FLEET|GOV|OTHER|TRIBAL,"",archived,2023-11-14
